Fecha,Remesas_Millones_USD,Remesas_Lag1,Remesas_Lag2,Remesas_Lag3,Remesas_Lag12,Desempleo_Hispano_US,Desempleo_General_US,Salario_Promedio_US,Inflacion_CPI_US,PIB_US,Inflacion_ES,PIB_ES,Deportaciones_Total,Dummy_Crisis,Dummy_Covid
1991-01-01,63.1,,,,,9.1,6.4,10.37,134.7,6035.178,14.4026748806266,5252342400.0,,0,0
1991-02-01,58.4,63.1,,,,9.2,6.6,10.39,134.8,6035.178,14.4026748806266,5252342400.0,,0,0
1991-03-01,67.6,58.4,63.1,,,9.8,6.8,10.41,134.8,6035.178,14.4026748806266,5252342400.0,,0,0
1991-04-01,77.8,67.6,58.4,63.1,,9.8,6.7,10.46,135.1,6126.862,14.4026748806266,5252342400.0,,0,0
1991-05-01,77.4,77.8,67.6,58.4,,10.0,6.9,10.5,135.6,6126.862,14.4026748806266,5252342400.0,,0,0
1991-06-01,67.8,77.4,77.8,67.6,,10.1,6.9,10.51,136.0,6126.862,14.4026748806266,5252342400.0,,0,0
1991-07-01,70.0,67.8,77.4,77.8,,9.6,6.8,10.54,136.2,6205.937,14.4026748806266,5252342400.0,,0,0
1991-08-01,53.5,70.0,67.8,77.4,,10.5,6.9,10.56,136.6,6205.937,14.4026748806266,5252342400.0,,0,0
1991-09-01,53.1,53.5,70.0,67.8,,10.9,6.9,10.58,137.0,6205.937,14.4026748806266,5252342400.0,,0,0
1991-10-01,64.0,53.1,53.5,70.0,,10.7,7.0,10.59,137.2,6264.54,14.4026748806266,5252342400.0,,0,0
1991-11-01,64.3,64.0,53.1,53.5,,10.4,7.0,10.61,137.8,6264.54,14.4026748806266,5252342400.0,,0,0
1991-12-01,73.1,64.3,64.0,53.1,,10.2,7.3,10.64,138.2,6264.54,14.4026748806266,5252342400.0,,0,0
1992-01-01,65.0,73.1,64.3,64.0,63.1,11.0,7.3,10.64,138.3,6363.102,11.2144813801987,5813399300.0,1962.0,0,0
1992-02-01,66.0,65.0,73.1,64.3,58.4,11.3,7.4,10.66,138.6,6363.102,11.2144813801987,5813399300.0,1974.9166666666667,0,0
1992-03-01,75.6,66.0,65.0,73.1,67.6,11.2,7.4,10.68,139.1,6363.102,11.2144813801987,5813399300.0,1987.8333333333333,0,0
1992-04-01,74.5,75.6,66.0,65.0,77.8,11.0,7.4,10.72,139.4,6470.763,11.2144813801987,5813399300.0,2000.75,0,0
1992-05-01,76.3,74.5,75.6,66.0,77.4,11.7,7.6,10.74,139.7,6470.763,11.2144813801987,5813399300.0,2013.6666666666667,0,0
1992-06-01,75.6,76.3,74.5,75.6,67.8,12.1,7.8,10.77,140.1,6470.763,11.2144813801987,5813399300.0,2026.5833333333333,0,0
1992-07-01,77.7,75.6,76.3,74.5,70.0,11.7,7.7,10.78,140.5,6566.641,11.2144813801987,5813399300.0,2039.5,0,0
1992-08-01,62.0,77.7,75.6,76.3,53.5,11.7,7.6,10.81,140.8,6566.641,11.2144813801987,5813399300.0,2052.4166666666665,0,0
1992-09-01,60.3,62.0,77.7,75.6,53.1,11.8,7.6,10.83,141.1,6566.641,11.2144813801987,5813399300.0,2065.3333333333335,0,0
1992-10-01,65.5,60.3,62.0,77.7,64.0,11.8,7.3,10.85,141.7,6680.803,11.2144813801987,5813399300.0,2078.25,0,0
1992-11-01,70.5,65.5,60.3,62.0,64.3,12.0,7.4,10.86,142.1,6680.803,11.2144813801987,5813399300.0,2091.1666666666665,0,0
1992-12-01,89.3,70.5,65.5,60.3,73.1,11.5,7.4,10.9,142.3,6680.803,11.2144813801987,5813399300.0,2104.0833333333335,0,0
1993-01-01,57.7,89.3,70.5,65.5,65.0,11.3,7.3,10.93,142.8,6729.459,18.5066883302714,6680269200.0,2117.0,0,0
1993-02-01,65.3,57.7,89.3,70.5,66.0,11.5,7.1,10.95,143.1,6729.459,18.5066883302714,6680269200.0,2098.9166666666665,0,0
1993-03-01,81.0,65.3,57.7,89.3,75.6,11.3,7.0,10.99,143.3,6729.459,18.5066883302714,6680269200.0,2080.8333333333335,0,0
1993-04-01,76.4,81.0,65.3,57.7,74.5,11.0,7.1,10.99,143.8,6808.939,18.5066883302714,6680269200.0,2062.75,0,0
1993-05-01,75.6,76.4,81.0,65.3,76.3,10.2,7.1,11.01,144.2,6808.939,18.5066883302714,6680269200.0,2044.6666666666667,0,0
1993-06-01,71.6,75.6,76.4,81.0,75.6,10.4,7.0,11.03,144.3,6808.939,18.5066883302714,6680269200.0,2026.5833333333333,0,0
1993-07-01,76.0,71.6,75.6,76.4,77.7,10.7,6.9,11.05,144.5,6882.098,18.5066883302714,6680269200.0,2008.5,0,0
1993-08-01,68.7,76.0,71.6,75.6,62.0,9.8,6.8,11.07,144.8,6882.098,18.5066883302714,6680269200.0,1990.4166666666667,0,0
1993-09-01,62.9,68.7,76.0,71.6,60.3,10.0,6.7,11.09,145.0,6882.098,18.5066883302714,6680269200.0,1972.3333333333333,0,0
1993-10-01,66.6,62.9,68.7,76.0,65.5,11.4,6.8,11.13,145.6,7013.738,18.5066883302714,6680269200.0,1954.25,0,0
1993-11-01,74.1,66.6,62.9,68.7,70.5,10.5,6.6,11.15,146.0,7013.738,18.5066883302714,6680269200.0,1936.1666666666667,0,0
1993-12-01,88.2,74.1,66.6,62.9,89.3,10.6,6.5,11.18,146.3,7013.738,18.5066883302714,6680269200.0,1918.0833333333333,0,0
1994-01-01,69.4,88.2,74.1,66.6,57.7,10.5,6.6,11.2,146.3,7115.652,10.5858066526451,7679384000.0,1900.0,0,0
1994-02-01,72.9,69.4,88.2,74.1,65.3,10.1,6.6,11.25,146.7,7115.652,10.5858066526451,7679384000.0,1902.6666666666667,0,0
1994-03-01,81.1,72.9,69.4,88.2,81.0,9.9,6.5,11.25,147.1,7115.652,10.5858066526451,7679384000.0,1905.3333333333333,0,0
1994-04-01,79.0,81.1,72.9,69.4,76.4,10.8,6.4,11.27,147.2,7246.931,10.5858066526451,7679384000.0,1908.0,0,0
1994-05-01,88.2,79.0,81.1,72.9,75.6,9.6,6.1,11.29,147.5,7246.931,10.5858066526451,7679384000.0,1910.6666666666667,0,0
1994-06-01,77.1,88.2,79.0,81.1,71.6,10.3,6.1,11.31,147.9,7246.931,10.5858066526451,7679384000.0,1913.3333333333333,0,0
1994-07-01,75.1,77.1,88.2,79.0,76.0,10.1,6.1,11.34,148.4,7331.075,10.5858066526451,7679384000.0,1916.0,0,0
1994-08-01,86.4,75.1,77.1,88.2,68.7,9.8,6.0,11.36,149.0,7331.075,10.5858066526451,7679384000.0,1918.6666666666667,0,0
1994-09-01,80.4,86.4,75.1,77.1,62.9,10.1,5.9,11.39,149.3,7331.075,10.5858066526451,7679384000.0,1921.3333333333333,0,0
1994-10-01,73.5,80.4,86.4,75.1,66.6,9.5,5.8,11.42,149.4,7455.288,10.5858066526451,7679384000.0,1924.0,0,0
1994-11-01,80.1,73.5,80.4,86.4,74.1,8.9,5.6,11.45,149.8,7455.288,10.5858066526451,7679384000.0,1926.6666666666667,0,0
1994-12-01,99.3,80.1,73.5,80.4,88.2,9.3,5.5,11.48,150.1,7455.288,10.5858066526451,7679384000.0,1929.3333333333333,0,0
1995-01-01,82.1,99.3,80.1,73.5,69.4,10.2,5.6,11.48,150.5,7522.289,10.0296564501018,8921947100.0,1932.0,0,0
1995-02-01,74.4,82.1,99.3,80.1,72.9,9.0,5.4,11.53,150.9,7522.289,10.0296564501018,8921947100.0,1978.75,0,0
1995-03-01,86.2,74.4,82.1,99.3,81.1,8.9,5.4,11.55,151.2,7522.289,10.0296564501018,8921947100.0,2025.5,0,0
1995-04-01,76.2,86.2,74.4,82.1,79.0,8.9,5.8,11.56,151.8,7580.997,10.0296564501018,8921947100.0,2072.25,0,0
1995-05-01,98.1,76.2,86.2,74.4,88.2,9.8,5.6,11.59,152.1,7580.997,10.0296564501018,8921947100.0,2119.0,0,0
1995-06-01,91.6,98.1,76.2,86.2,77.1,9.1,5.6,11.63,152.4,7580.997,10.0296564501018,8921947100.0,2165.75,0,0
1995-07-01,90.6,91.6,98.1,76.2,75.1,8.8,5.7,11.67,152.6,7683.125,10.0296564501018,8921947100.0,2212.5,0,0
1995-08-01,93.1,90.6,91.6,98.1,86.4,9.6,5.7,11.69,152.9,7683.125,10.0296564501018,8921947100.0,2259.25,0,0
1995-09-01,85.0,93.1,90.6,91.6,80.4,9.1,5.6,11.73,153.1,7683.125,10.0296564501018,8921947100.0,2306.0,0,0
1995-10-01,89.1,85.0,93.1,90.6,73.5,9.4,5.5,11.75,153.5,7772.586,10.0296564501018,8921947100.0,2352.75,0,0
1995-11-01,89.1,89.1,85.0,93.1,80.1,9.5,5.6,11.78,153.7,7772.586,10.0296564501018,8921947100.0,2399.5,0,0
1995-12-01,105.9,89.1,89.1,85.0,99.3,9.3,5.6,11.81,153.9,7772.586,10.0296564501018,8921947100.0,2446.25,0,0
1996-01-01,90.6,105.9,89.1,89.1,82.1,9.4,5.6,11.86,154.7,7868.468,9.78892040179966,9586327800.0,2493.0,0,0
1996-02-01,74.0,90.6,105.9,89.1,74.4,9.6,5.5,11.87,155.0,7868.468,9.78892040179966,9586327800.0,2610.25,0,0
1996-03-01,89.6,74.0,90.6,105.9,86.2,9.6,5.5,11.89,155.5,7868.468,9.78892040179966,9586327800.0,2727.5,0,0
1996-04-01,84.6,89.6,74.0,90.6,76.2,9.6,5.6,11.96,156.1,8032.84,9.78892040179966,9586327800.0,2844.75,0,0
1996-05-01,100.9,84.6,89.6,74.0,98.1,9.6,5.6,11.98,156.4,8032.84,9.78892040179966,9586327800.0,2962.0,0,0
1996-06-01,86.1,100.9,84.6,89.6,91.6,8.8,5.3,12.03,156.7,8032.84,9.78892040179966,9586327800.0,3079.25,0,0
1996-07-01,105.3,86.1,100.9,84.6,90.6,8.8,5.5,12.05,157.0,8131.408,9.78892040179966,9586327800.0,3196.5,0,0
1996-08-01,96.3,105.3,86.1,100.9,93.1,8.8,5.1,12.09,157.2,8131.408,9.78892040179966,9586327800.0,3313.75,0,0
1996-09-01,88.2,96.3,105.3,86.1,85.0,8.2,5.2,12.13,157.7,8131.408,9.78892040179966,9586327800.0,3431.0,0,0
1996-10-01,94.0,88.2,96.3,105.3,89.1,8.0,5.2,12.16,158.2,8259.771,9.78892040179966,9586327800.0,3548.25,0,0
1996-11-01,80.0,94.0,88.2,96.3,89.1,8.5,5.4,12.2,158.7,8259.771,9.78892040179966,9586327800.0,3665.5,0,0
1996-12-01,96.9,80.0,94.0,88.2,105.9,7.4,5.4,12.24,159.1,8259.771,9.78892040179966,9586327800.0,3782.75,0,0
1997-01-01,89.2,96.9,80.0,94.0,90.6,8.4,5.3,12.29,159.4,8362.655,4.49013627855204,10221705900.0,3900.0,0,0
1997-02-01,77.8,89.2,96.9,80.0,74.0,8.2,5.2,12.31,159.7,8362.655,4.49013627855204,10221705900.0,4019.9166666666665,0,0
1997-03-01,84.2,77.8,89.2,96.9,89.6,8.3,5.2,12.35,159.8,8362.655,4.49013627855204,10221705900.0,4139.833333333333,0,0
1997-04-01,103.3,84.2,77.8,89.2,84.6,8.2,5.1,12.39,159.9,8518.825,4.49013627855204,10221705900.0,4259.75,0,0
1997-05-01,100.9,103.3,84.2,77.8,100.9,7.7,4.9,12.43,159.9,8518.825,4.49013627855204,10221705900.0,4379.666666666667,0,0
1997-06-01,106.8,100.9,103.3,84.2,86.1,7.5,5.0,12.46,160.2,8518.825,4.49013627855204,10221705900.0,4499.583333333333,0,0
1997-07-01,117.1,106.8,100.9,103.3,105.3,7.9,4.9,12.5,160.4,8662.823,4.49013627855204,10221705900.0,4619.5,0,0
1997-08-01,98.2,117.1,106.8,100.9,96.3,7.2,4.8,12.57,160.8,8662.823,4.49013627855204,10221705900.0,4739.416666666667,0,0
1997-09-01,105.8,98.2,117.1,106.8,88.2,7.4,4.9,12.6,161.2,8662.823,4.49013627855204,10221705900.0,4859.333333333333,0,0
1997-10-01,106.9,105.8,98.2,117.1,94.0,7.8,4.7,12.66,161.5,8765.907,4.49013627855204,10221705900.0,4979.25,0,0
1997-11-01,88.7,106.9,105.8,98.2,80.0,7.0,4.6,12.71,161.7,8765.907,4.49013627855204,10221705900.0,5099.166666666667,0,0
1997-12-01,120.6,88.7,106.9,105.8,96.9,7.3,4.7,12.75,161.8,8765.907,4.49013627855204,10221705900.0,5219.083333333334,0,0
1998-01-01,98.9,120.6,88.7,106.9,89.2,7.1,4.6,12.79,162.0,8866.48,2.54705977554151,10936669900.0,5339.0,0,0
1998-02-01,86.6,98.9,120.6,88.7,77.8,6.9,4.6,12.83,162.0,8866.48,2.54705977554151,10936669900.0,5225.083333333333,0,0
1998-03-01,110.2,86.6,98.9,120.6,84.2,6.9,4.7,12.87,162.0,8866.48,2.54705977554151,10936669900.0,5111.166666666667,0,0
1998-04-01,113.1,110.2,86.6,98.9,103.3,6.7,4.3,12.92,162.2,8969.699,2.54705977554151,10936669900.0,4997.25,0,0
1998-05-01,112.5,113.1,110.2,86.6,100.9,6.9,4.4,12.96,162.6,8969.699,2.54705977554151,10936669900.0,4883.333333333333,0,0
1998-06-01,111.3,112.5,113.1,110.2,106.8,7.4,4.5,12.99,162.8,8969.699,2.54705977554151,10936669900.0,4769.416666666667,0,0
1998-07-01,116.2,111.3,112.5,113.1,117.1,7.3,4.5,13.0,163.2,9121.097,2.54705977554151,10936669900.0,4655.5,0,0
1998-08-01,114.7,116.2,111.3,112.5,98.2,7.4,4.5,13.07,163.4,9121.097,2.54705977554151,10936669900.0,4541.583333333333,0,0
1998-09-01,114.2,114.7,116.2,111.3,105.8,7.3,4.6,13.11,163.5,9121.097,2.54705977554151,10936669900.0,4427.666666666667,0,0
1998-10-01,114.6,114.2,114.7,116.2,106.9,7.2,4.5,13.14,163.9,9293.991,2.54705977554151,10936669900.0,4313.75,0,0
1998-11-01,115.1,114.6,114.2,114.7,88.7,7.1,4.4,13.17,164.1,9293.991,2.54705977554151,10936669900.0,4199.833333333333,0,0
1998-12-01,130.9,115.1,114.6,114.2,120.6,7.7,4.4,13.21,164.4,9293.991,2.54705977554151,10936669900.0,4085.9166666666665,0,0
1999-01-01,106.7,130.9,115.1,114.6,98.9,6.7,4.3,13.27,164.7,9411.682,0.514827130192979,11284197000.0,3972.0,0,0
1999-02-01,97.2,106.7,130.9,115.1,86.6,6.7,4.4,13.3,164.7,9411.682,0.514827130192979,11284197000.0,4016.5833333333335,0,0
1999-03-01,115.5,97.2,106.7,130.9,110.2,5.8,4.2,13.34,164.8,9411.682,0.514827130192979,11284197000.0,4061.1666666666665,0,0
1999-04-01,117.9,115.5,97.2,106.7,113.1,7.0,4.3,13.38,165.9,9526.21,0.514827130192979,11284197000.0,4105.75,0,0
1999-05-01,119.4,117.9,115.5,97.2,112.5,6.7,4.2,13.42,166.0,9526.21,0.514827130192979,11284197000.0,4150.333333333333,0,0
1999-06-01,108.6,119.4,117.9,115.5,111.3,6.6,4.3,13.47,166.0,9526.21,0.514827130192979,11284197000.0,4194.916666666667,0,0
1999-07-01,119.1,108.6,119.4,117.9,116.2,6.5,4.3,13.51,166.7,9686.626,0.514827130192979,11284197000.0,4239.5,0,0
1999-08-01,106.5,119.1,108.6,119.4,114.7,6.5,4.2,13.53,167.1,9686.626,0.514827130192979,11284197000.0,4284.083333333333,0,0
1999-09-01,106.4,106.5,119.1,108.6,114.2,6.7,4.2,13.61,167.8,9686.626,0.514827130192979,11284197000.0,4328.666666666667,0,0
1999-10-01,113.9,106.4,106.5,119.1,114.6,6.4,4.1,13.64,168.1,9900.169,0.514827130192979,11284197000.0,4373.25,0,0
1999-11-01,121.5,113.9,106.4,106.5,115.1,6.0,4.1,13.66,168.4,9900.169,0.514827130192979,11284197000.0,4417.833333333333,0,0
1999-12-01,141.1,121.5,113.9,106.4,130.9,5.8,4.0,13.7,168.8,9900.169,0.514827130192979,11284197000.0,4462.416666666667,0,0
2000-01-01,132.1,141.1,121.5,113.9,106.7,5.6,4.0,13.74,169.3,10002.179,2.27128756828723,11784927700.0,4507.0,0,0
2000-02-01,125.9,132.1,141.1,121.5,97.2,5.7,4.1,13.8,170.0,10002.179,2.27128756828723,11784927700.0,4458.75,0,0
2000-03-01,140.7,125.9,132.1,141.1,115.5,6.1,4.0,13.85,171.0,10002.179,2.27128756828723,11784927700.0,4410.5,0,0
2000-04-01,121.7,140.7,125.9,132.1,117.9,5.5,3.8,13.89,170.9,10247.72,2.27128756828723,11784927700.0,4362.25,0,0
2000-05-01,153.4,121.7,140.7,125.9,119.4,5.8,4.0,13.93,171.2,10247.72,2.27128756828723,11784927700.0,4314.0,0,0
2000-06-01,143.6,153.4,121.7,140.7,108.6,5.6,4.0,13.98,172.2,10247.72,2.27128756828723,11784927700.0,4265.75,0,0
2000-07-01,152.0,143.6,153.4,121.7,119.1,5.8,4.0,14.02,172.7,10318.165,2.27128756828723,11784927700.0,4217.5,0,0
2000-08-01,156.2,152.0,143.6,153.4,106.5,5.9,4.1,14.07,172.7,10318.165,2.27128756828723,11784927700.0,4169.25,0,0
2000-09-01,142.7,156.2,152.0,143.6,106.4,5.8,3.9,14.13,173.6,10318.165,2.27128756828723,11784927700.0,4121.0,0,0
2000-10-01,159.8,142.7,156.2,152.0,113.9,5.1,3.9,14.17,173.9,10435.744,2.27128756828723,11784927700.0,4072.75,0,0
2000-11-01,155.6,159.8,142.7,156.2,121.5,6.0,3.9,14.23,174.2,10435.744,2.27128756828723,11784927700.0,4024.5,0,0
2000-12-01,167.0,155.6,159.8,142.7,141.1,5.7,3.9,14.29,174.6,10435.744,2.27128756828723,11784927700.0,3976.25,0,0
2001-01-01,147.6,167.0,155.6,159.8,132.1,5.8,4.2,14.29,175.6,10470.231,3.7508205747202,12282533600.0,3928.0,1,0
2001-02-01,147.2,147.6,167.0,155.6,125.9,6.1,4.2,14.36,176.0,10470.231,3.7508205747202,12282533600.0,3939.5,1,0
2001-03-01,149.6,147.2,147.6,167.0,140.7,6.2,4.3,14.42,176.1,10470.231,3.7508205747202,12282533600.0,3951.0,1,0
2001-04-01,139.7,149.6,147.2,147.6,121.7,6.4,4.4,14.44,176.4,10599.0,3.7508205747202,12282533600.0,3962.5,1,0
2001-05-01,179.1,139.7,149.6,147.2,153.4,6.3,4.3,14.5,177.3,10599.0,3.7508205747202,12282533600.0,3974.0,1,0
2001-06-01,157.8,179.1,139.7,149.6,143.6,6.6,4.5,14.54,177.7,10599.0,3.7508205747202,12282533600.0,3985.5,1,0
2001-07-01,162.9,157.8,179.1,139.7,152.0,6.2,4.6,14.55,177.4,10598.02,3.7508205747202,12282533600.0,3997.0,1,0
2001-08-01,166.8,162.9,157.8,179.1,156.2,6.5,4.9,14.6,177.4,10598.02,3.7508205747202,12282533600.0,4008.5,1,0
2001-09-01,146.7,166.8,162.9,157.8,142.7,6.7,5.0,14.62,178.1,10598.02,3.7508205747202,12282533600.0,4020.0,1,0
2001-10-01,169.6,146.7,166.8,162.9,159.8,7.1,5.3,14.66,177.6,10660.465,3.7508205747202,12282533600.0,4031.5,1,0
2001-11-01,158.7,169.6,146.7,166.8,155.6,7.3,5.5,14.72,177.5,10660.465,3.7508205747202,12282533600.0,4043.0,1,0
2001-12-01,184.8,158.7,169.6,146.7,167.0,7.7,5.7,14.74,177.4,10660.465,3.7508205747202,12282533600.0,4054.5,1,0
2002-01-01,143.4,184.8,158.7,169.6,147.6,7.8,5.7,14.76,177.7,10783.5,1.86552503610077,12664190300.0,4066.0,0,0
2002-02-01,146.2,143.4,184.8,158.7,147.2,7.0,5.7,14.78,178.0,10783.5,1.86552503610077,12664190300.0,4190.583333333333,0,0
2002-03-01,157.8,146.2,143.4,184.8,149.6,7.5,5.7,14.82,178.5,10783.5,1.86552503610077,12664190300.0,4315.166666666667,0,0
2002-04-01,174.2,157.8,146.2,143.4,139.7,8.0,5.9,14.84,179.3,10887.46,1.86552503610077,12664190300.0,4439.75,0,0
2002-05-01,180.3,174.2,157.8,146.2,179.1,7.1,5.8,14.88,179.5,10887.46,1.86552503610077,12664190300.0,4564.333333333333,0,0
2002-06-01,167.9,180.3,174.2,157.8,157.8,7.4,5.8,14.93,179.6,10887.46,1.86552503610077,12664190300.0,4688.916666666667,0,0
2002-07-01,162.2,167.9,180.3,174.2,162.9,7.4,5.8,14.97,180.0,10984.04,1.86552503610077,12664190300.0,4813.5,0,0
2002-08-01,160.1,162.2,167.9,180.3,166.8,7.5,5.7,15.02,180.5,10984.04,1.86552503610077,12664190300.0,4938.083333333333,0,0
2002-09-01,150.5,160.1,162.2,167.9,146.7,7.4,5.7,15.05,180.8,10984.04,1.86552503610077,12664190300.0,5062.666666666667,0,0
2002-10-01,156.5,150.5,160.1,162.2,169.6,7.9,5.7,15.12,181.2,11061.433,1.86552503610077,12664190300.0,5187.25,0,0
2002-11-01,160.9,156.5,150.5,160.1,158.7,7.8,5.9,15.15,181.5,11061.433,1.86552503610077,12664190300.0,5311.833333333333,0,0
2002-12-01,175.2,160.9,156.5,150.5,184.8,7.9,6.0,15.2,181.8,11061.433,1.86552503610077,12664190300.0,5436.416666666666,0,0
2003-01-01,146.0,175.2,160.9,156.5,143.4,7.9,5.8,15.21,182.6,11174.129,2.1203909173333,13243892200.0,5561.0,0,0
2003-02-01,149.1,146.0,175.2,160.9,146.2,7.7,5.9,15.28,183.6,11174.129,2.1203909173333,13243892200.0,5703.333333333333,0,0
2003-03-01,170.1,149.1,146.0,175.2,157.8,7.8,5.9,15.27,183.9,11174.129,2.1203909173333,13243892200.0,5845.666666666667,0,0
